ano,codigo,sigla,local,populacao_total,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2007,14,RR,Roraima,434778,2.89385871494499,73.3092243421634,21.3292423464536,2.71219026813796,63.7138757456094,8.14804273838747,71.8619184839968,12.7884901727219,24.2323047624305,21.3576044311101
2008,14,RR,Roraima,446905,2.78923956593939,73.8267785866796,21.8147505421479,2.78056535569543,62.1031920045453,8.30927858638164,70.4124705909269,13.3797930801584,24.516852574932,21.683014354067
2009,14,RR,Roraima,458716,2.6428435573556,74.1823671752868,21.8406641500503,2.57653759606685,60.4457245141117,8.50235532000309,68.9480798341148,14.0660987825833,24.8099237872671,22.0090161163079
2010,14,RR,Roraima,469991,2.4579478370059,74.7913925351188,21.9034589246615,2.51864347964106,58.7390783791103,8.7344460439858,67.4735244230961,14.8699065171102,25.1257832596794,22.3463045912654
2011,14,RR,Roraima,481480,2.44451489496607,74.8664253353285,21.8020897778644,2.49584517886505,57.089735010245,8.99626765276063,66.0860026630056,15.758117726674,25.4462968347595,22.6812465219811
2012,14,RR,Roraima,493876,2.57456176788236,74.6183290297135,21.8396324865681,2.58081049456239,55.5158135670696,9.26826175882767,64.7840753258973,16.6948138977204,25.7515894678016,23.0036512502766
2013,14,RR,Roraima,507022,2.66180174780715,74.5420045710379,21.8494421575075,2.55761955551371,54.0350186643609,9.54737714914389,63.5823958135048,17.6688699016605,26.0430119403103,23.3200564358585
2014,14,RR,Roraima,520569,2.67187617105371,74.5908557347266,21.9125504571559,2.5447471467209,52.62026177651,9.84127380424809,62.4615355807581,18.7024417439164,26.3313508872023,23.6381689844079
2015,14,RR,Roraima,534380,2.65305848023989,75.2239838080772,22.1437539776656,2.50908136432213,51.327674311081,10.15692756794,61.484601879021,19.7884040223253,26.619766832591,23.9600528562716
2016,14,RR,Roraima,548233,2.5923500130993,74.3517495194437,21.7234340759287,2.45949159322853,50.1708495000528,10.4901006927757,60.6609501928284,20.9087563740866,26.9110487694101,24.2987373737374
2017,14,RR,Roraima,564013,2.87833822480588,74.1893849191346,21.6683200934764,2.46243918440437,49.0985179913637,10.8157993972163,59.91431738858,22.0287695834705,27.201651380376,24.6585306677019
2018,14,RR,Roraima,587497,4.16373381464612,73.5564421412653,21.5724091081143,2.67650977765503,48.1403379429606,11.0996969680543,59.2400349110149,23.0569568938336,27.4656568459073,25.0477514848685
2019,14,RR,Roraima,618125,5.21330321686748,74.1225419339472,21.715799809738,2.80444524794021,47.4091081866839,11.34337021399,58.7524784006739,23.9265631602327,27.6852497472194,25.4369047619048
2020,14,RR,Roraima,640975,3.6966632962588406,71.4237623839945,19.3695355127866,2.50504401838843,46.9351507130577,11.625870449851,58.5610211629086,24.7700716269705,27.9016295487343,25.7775289444773
2021,14,RR,Roraima,654972,2.1837045126565,69.0701553987518,18.5626509070888,2.48651214646279,46.6997035400802,11.9383247108063,58.6380282508865,25.5640267620974,28.1164629938379,26.0743544452856
2022,14,RR,Roraima,673404,2.81416610175702,73.3190046952105,21.0163960194206,2.32657958944547,46.3225320271289,12.2597965335343,58.5823285606632,26.4661623556206,28.3634831393933,26.4210827608767
2023,14,RR,Roraima,695270,3.24708495940029,74.0859147179881,21.9303555560827,2.25849638411979,45.6619185404577,12.6198319450167,58.2817504854745,27.6375420665586,28.6654407640197,26.8293030999762
2024,14,RR,Roraima,716793,3.09563191278208,74.3479648956395,22.0547126392572,2.26333775000857,45.0350254780862,13.0135581784546,58.0485836565408,28.8965267373657,28.976174432507,27.2399922420481
2025,14,RR,Roraima,738772,3.06629668537499,74.6071971296908,22.1777129740557,2.20267672686101,44.4943921098364,13.4225978628669,57.9169899727033,30.1669429031251,29.2902221524367,27.6543358698109
2026,14,RR,Roraima,761012,3.01040104389447,74.8639933793094,22.2997066132317,2.14487192813057,43.88020914285,13.8290839534879,57.7092930963379,31.5155379238689,29.6148628405334,28.0784977908689
2027,14,RR,Roraima,783520,2.95764061539108,75.1181390992092,22.4205658376789,2.08999934974973,43.1233984786049,14.2213091709441,57.344707649549,32.9781735036486,29.9490517153359,28.5122842203281
2028,14,RR,Roraima,806316,2.90943434755973,75.3697685649421,22.5404394727406,2.03810481139295,42.2410472874399,14.6023069890486,56.8433542764886,34.5689984665472,30.2917367384499,28.9530404217926
2029,14,RR,Roraima,829419,2.86525382108256,75.6188400364458,22.6592803308773,1.98920569217363,41.2977900375518,14.980225461767,56.2780154993189,36.2736733567234,30.6412380232428,29.3966582035271
2030,14,RR,Roraima,852839,2.82366331130586,75.8650232284929,22.7770834973394,1.94329310156949,40.3190858227686,15.3610251636045,55.6801109863731,38.0986444760361,30.9966183535228,29.8425220938137
2031,14,RR,Roraima,875745,2.68585278112281,76.1084420685973,22.893767041428,1.90033437787425,39.3566351319516,15.7624569800005,55.1190921119521,40.0503166166351,31.3586626243941,30.2879492459975
2032,14,RR,Roraima,897233,2.45368229336165,76.3491685481516,23.0094031594275,1.86027580658994,38.3958015306632,16.1923976829852,54.5881992136485,42.1723132151672,31.7273907669468,30.7348685079952
2033,14,RR,Roraima,917203,2.22573177758731,76.5874196962541,23.1244022450221,1.82304545660343,37.2662886904113,16.6317382601123,53.8980269505236,44.6294461954075,32.1020362994888,31.1825886478763
2034,14,RR,Roraima,935597,2.00544481428866,76.8228058325893,23.2381626076076,1.78855604156118,35.9019175681155,17.0713921335234,52.973309701639,47.5500844798455,32.481364305358,31.6292605336623
2035,14,RR,Roraima,952319,1.7873079969260397,77.0555200588231,23.350717142294,1.75670772629985,34.6962204026944,17.5683562053412,52.2645766080357,50.6347838509145,32.8650788233775,32.0779866546901
2036,14,RR,Roraima,967268,1.56974711204965,77.285733046326,23.4624057634237,1.72739081227677,33.6875580782078,18.1426903081598,51.8302483863676,53.8557596428938,33.2529361045749,32.5270218228498
2037,14,RR,Roraima,980378,1.3553637668154,77.5131264860217,23.5726859447075,1.70048825057263,32.7941676717073,18.7934873364876,51.5876550081949,57.3074075994965,33.6446462486918,32.9802177975385
2038,14,RR,Roraima,991581,1.14272250091292,77.7381292244016,23.6820787776644,1.67587794529808,32.0678447044866,19.5310373928651,51.5988820973517,60.9053635280095,34.0400017749432,33.4334638592887
2039,14,RR,Roraima,1000857,0.93547577051194,77.9604492126213,23.790147337484,1.65343482343762,31.3816563383015,20.33874410313,51.7204004414315,64.8109324883101,34.4386310931532,33.8889072738103
2040,14,RR,Roraima,1008165,0.730174240675741,78.1801968132904,23.8969727081221,1.63303265883625,30.7292930419437,21.2096459407445,51.9389389826881,69.0209368363749,34.8398347492722,34.3359292152704
2041,14,RR,Roraima,1014345,0.612994896668706,78.3972056897927,24.0024603071771,1.61454564791176,30.1415474594565,22.1311832250723,52.2727306845289,73.4241772252769,35.2416741838329,34.7816414979346
2042,14,RR,Roraima,1020244,0.581557556847034,78.6112018716105,24.1063334585781,1.59784974266109,29.601671375892,23.0855801925195,52.6872515684115,77.9874213836478,35.6422973327949,35.2201629327902
2043,14,RR,Roraima,1025868,0.551240683601173,78.8223102473728,24.2087112949347,1.58282375266107,29.1025120345927,24.0724703465246,53.1749823811173,82.7161253912062,36.0414751215556,35.6602945149959
2044,14,RR,Roraima,1031215,0.521217154643683,79.030271138442,24.3093756985873,1.56935023217899,28.6451616750577,25.0933643827366,53.7385260577942,87.6007078172166,36.4384177887249,36.1003927676576
2045,14,RR,Roraima,1036312,0.494271320723616,79.2351775346386,24.4083646036994,1.55731617140071,28.2267158231855,26.141436710982,54.3681525341675,92.6123920144807,36.8325832374806,36.5332464146023
2046,14,RR,Roraima,1041160,0.467812782250898,79.4369370247033,24.505729308685,1.54661351238612,27.8496112947905,27.2095135972359,55.0591248920263,97.7015919871229,37.2230723423873,36.9608717186726
2047,14,RR,Roraima,1045775,0.443255599523606,79.6356033280836,24.6014642784889,1.53713951090928,27.5109280906309,28.2944431366823,55.8053712273132,102.848013863692,37.609671296407,37.3695204993616
2048,14,RR,Roraima,1050146,0.417967536037867,79.831340935981,24.6957181810661,1.52879696506566,27.2045260352903,29.3913442855673,56.5958703208576,108.038435396523,37.9925657956132,37.7751206358217
2049,14,RR,Roraima,1054260,0.391755051202414,80.0239355558385,24.7882845601051,1.52149433064112,26.9264195967518,30.5052399568738,57.4316595536256,113.291111160407,38.3716199040085,38.1779058187509
2050,14,RR,Roraima,1058133,0.367366683740245,80.2134005141158,24.8791960721439,1.51514574192207,26.6788267103989,31.6510775704053,58.3299042808042,118.637442020898,38.7459147385064,38.5856963700968
2051,14,RR,Roraima,1061768,0.34352959410584,80.399691637849,24.9685159642888,1.5096709550384,26.4680506268334,32.8501226657864,59.3181732926198,124.112361461493,39.1154969823916,38.9933679748393
2052,14,RR,Roraima,1065147,0.318242779966993,80.5830603009098,25.0565394060194,1.50499522919688,26.2975028125551,34.1193426979745,60.4168455105296,129.743660229537,39.4798708535066,39.4082996367624
2053,14,RR,Roraima,1068282,0.294325571963316,80.7635271550343,25.143332507519,1.50104915938145,26.1665925300556,35.4636261578172,61.6302186878728,135.53016548518,39.8391726154704,39.8199700517288
2054,14,RR,Roraima,1071136,0.267157922720784,80.9409306843152,25.2286943658195,1.49776847234229,26.0659505819393,36.8764365936435,62.9423871755827,141.473592063029,40.1942554446868,40.2314252575561
2055,14,RR,Roraima,1073700,0.239372031189311,81.1154516762319,25.3127100986283,1.49509379602095,25.98919087699,38.3517235362455,64.3409144132354,147.567978232831,40.5448700754401,40.6409594346674
2056,14,RR,Roraima,1075992,0.213467449008098,81.2871709950941,25.3953983969787,1.49297041099875,25.9322553653128,39.8761358960885,65.8083912614013,153.770411922702,40.8905902646116,41.0472719841973
2057,14,RR,Roraima,1078003,0.186897300351685,81.4561320633819,25.4768357603835,1.49134799113298,25.8934558549609,41.4359555445176,67.3294113994785,160.024817763284,41.23091865236,41.4481663593526
2058,14,RR,Roraima,1079717,0.158997702232733,81.6223908978804,25.556947524399,1.49018033926844,25.8698498459979,43.0267317610363,68.8965816070342,166.319990325311,41.5660927817197,41.8454311105081
2059,14,RR,Roraima,1081112,0.129200521988637,81.7859179642791,25.6356849018855,1.48942512278441,25.8554263608679,44.6403479582841,70.4957743191521,172.653691086862,41.8967951516587,42.2424366034401
2060,14,RR,Roraima,1082177,0.0985096826230825,81.9466776202667,25.7130146103228,1.48904361275396,25.8391054630107,46.2398470942177,72.0789525572284,178.952971728883,42.2229302600222,42.6555991257393
2061,14,RR,Roraima,1082898,0.0666249606118052,82.1048300227263,25.788926931358,1.48900042964711,25.8124812639969,47.784783239473,73.5972645034699,185.122781303954,42.5441094175075,43.0781964573269
2062,14,RR,Roraima,1083307,0.0377690234906636,82.2602786668676,25.8633562474205,1.48926329778955,25.7747084239543,49.2689997059194,75.0437081298737,191.15250072094,42.8597710528964,43.5333990559838
2063,14,RR,Roraima,1083393,0.0079386545088322,82.4130453130721,25.9364290209278,1.48980281018443,25.7267403991454,50.6894507842218,76.4161911833672,197.030210581615,43.1694260531497,43.9894823991169
2064,14,RR,Roraima,1083145,-0.0228910469238786,82.5631129973418,26.0082112937405,1.49059220480233,25.6716422808517,52.0565634952801,77.7282057761318,202.778470211501,43.4724409012644,44.4271364502058
2065,14,RR,Roraima,1082557,-0.0542863605519139,82.7104859655155,26.0787325895051,1.49160715303242,25.6050020334814,53.3673128618522,78.9723148953336,208.425341236328,43.769363645517,44.8546623177283
2066,14,RR,Roraima,1081626,-0.0860000905264058,82.8551285665895,26.1480553248633,1.49282556065413,25.5121200922865,54.5374189746612,80.0495390669476,213.77062657819,44.0595769702282,45.260092272203
2067,14,RR,Roraima,1080359,-0.1171384563610769,82.9971162774568,26.2160565918705,1.494227381422,25.4016151732458,55.6115541853763,81.0131693586221,218.929205115859,44.3428045677409,45.653521403325
2068,14,RR,Roraima,1078769,-0.147173300726888,83.1366106340046,26.2829293999457,1.49579444314745,25.2925508136767,56.6851044950852,81.9776553087619,224.117784373228,44.618275089477,46.0358431166787
2069,14,RR,Roraima,1076863,-0.176682867231071,83.2736227159058,26.3485884494768,1.49751028600047,25.1791169732755,57.6930718794418,82.8721888527174,229.13064004856,44.8855379003643,46.3886574706364
2070,14,RR,Roraima,1074652,-0.20531859670172,83.4081911393592,26.413058734419,1.4993600126334,25.0529700838636,58.5741478651347,83.6271179489983,233.801212666844,45.1445351611498,46.733811965812
2000,15,PA,Pará,6493843,,70.7140460520735,19.9757888176591,3.02581027635214,66.3843888571969,10.4388693820703,76.8232582392672,15.7248858681608,24.2092204877759,20.4431000794452
2001,15,PA,Pará,6621374,1.96387562803721,70.9029261252622,20.2268113105668,2.92738297183201,64.6814120156326,10.4497768730917,75.1311888887243,16.155764921406,24.4243388154785,20.762938756088
2002,15,PA,Pará,6747419,1.90360792186033,71.0844559446389,20.283896832222,2.75069246703075,63.059460707899,10.4809370753868,73.5403977832858,16.6207210745681,24.6524699296131,21.095629221934
2003,15,PA,Pará,6872273,1.8503964256555,71.2757912098815,20.4557708403612,2.7445419864406,61.5297217788627,10.5298156667606,72.0595374456232,17.1133809195573,24.8916546243143,21.4408364772052
2004,15,PA,Pará,6996232,1.8037554678052,71.4970019824205,20.5545522521711,2.59462916830521,60.0804416361459,10.5959545961195,70.6763962322654,17.6362794739257,25.1410593588091,21.7925852384773
2005,15,PA,Pará,7119568,1.7628917966127997,72.1230301456959,20.8601488348422,2.55911437530998,58.6900683403921,10.6816268377171,69.3716951781092,18.2000586125842,25.4000895840871,22.1531476170968
2006,15,PA,Pará,7243750,1.7442350434745395,72.5466924212006,21.1188302835401,2.50874172438415,57.3520802974433,10.7872880022246,68.1393682996679,18.8088870469542,25.6646231578947,22.5192338731371
2007,15,PA,Pará,7366330,1.69221742881795,72.9089752038205,21.2290084559711,2.40857509330968,55.9982770688146,10.9096618962802,66.9079389650948,19.4821385002142,25.9406667906542,22.8925932336533
2008,15,PA,Pará,7486557,1.6321153138672897,73.1112546334995,21.2547129500875,2.36664200173637,54.6373716746963,11.0495149161325,65.6868865908288,20.2233646631465,26.2263644022212,23.275521592109
2009,15,PA,Pará,7601341,1.53320144360085,73.253969389919,21.390583458133,2.22464875902729,53.2420803211704,11.2145707118895,64.4566510330599,21.0633593658253,26.5286548781327,23.6708298390639
2010,15,PA,Pará,7700603,1.30584853383107,73.7564965022598,21.747321891604,2.12758715937074,51.8150911949692,11.4300832209609,63.2451744159301,22.0593710391282,26.8603283405209,24.0864924462794
2011,15,PA,Pará,7788583,1.14250793087243,74.0036998627457,21.8720359334916,2.11555683965283,50.4356460375945,11.694768833656,62.1304148712504,23.1875067584913,27.2050844165107,24.5070846652909
2012,15,PA,Pará,7875244,1.11266709233246,74.399186935926,22.0079212360909,2.02776872753458,49.0346572255696,11.9817655317763,61.0164227573459,24.4352998669037,27.5574659020089,24.9327871081798
2013,15,PA,Pará,7961082,1.08997257735761,74.6530503446402,22.149239102698,2.01883046199551,47.6191882239016,12.2903506303416,59.9095388542432,25.809660115484,27.9170827533242,25.3642738171125
2014,15,PA,Pará,8047210,1.08186299299518,74.8436639335275,22.1974105658086,2.04011455191015,46.2918018244674,12.6235575652756,58.915359389743,27.2695316832612,28.2702253327551,25.7876045768989
2015,15,PA,Pará,8131409,1.04631294572901,74.9317246213016,22.2290401348646,2.03743904466116,45.0741206674825,12.9835376388062,58.0576583062887,28.8048606307539,28.6169384666298,26.2028270394325
2016,15,PA,Pará,8207830,0.9398248200281228,75.0095097873811,22.2929557411414,1.9190818168901,43.8896296482222,13.3750351352403,57.2646647834625,30.4742492530511,28.9767312432153,26.6304379689408
2017,15,PA,Pará,8275842,0.828623399851125,75.1279168684415,22.441713495891,1.92255812479162,42.7318749639443,13.8013658145379,56.5332407784821,32.2975900921338,29.3515332941349,27.072447735744
2018,15,PA,Pará,8339467,0.768803947682906,75.3059150568253,22.4318944461343,1.95335797227859,41.6857214877047,14.2583916010687,55.9441130887734,34.204497588639,29.722659133971,27.5161575341984
2019,15,PA,Pará,8404430,0.778982637619396,75.6921449145994,22.4482965704405,1.89984224915489,40.6682935694937,14.7206479409523,55.388941510446,36.1968665240348,30.0911890514883,27.9564201572512
2020,15,PA,Pará,8465192,0.722975859159991,73.2953887289138,20.1748202340694,1.82679933919846,39.6169698307945,15.1186931795748,54.7356630103693,38.1621644566642,30.4472342741901,28.393224159183
2021,15,PA,Pará,8520153,0.649258752784343,73.1568369674544,20.3400748063657,1.87615092009713,38.5974178711496,15.4672950175969,54.0647128887465,40.0733931716147,30.7813362037043,28.8121120072623
