ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,0-1_T,0-1_H,0-1_M,0-4_T,0-4_H,0-4_M,0-14_T,0-14_H,0-14_M,15-17_T,15-17_H,15-17_M,18-21_T,18-21_H,18-21_M,15-59_T,15-59_H,15-59_M,15-64_T,15-64_H,15-64_M,60+_T,60+_H,60+_M,65+_T,65+_H,65+_M,80+_T,80+_H,80+_M,P_H,P_M,P_0-1_T,P_0-1_H,P_0-1_M,P_0-4_T,P_0-4_H,P_0-4_M,P_0-14_T,P_0-14_H,P_0-14_M,P_15-17_T,P_15-17_H,P_15-17_M,P_18-21_T,P_18-21_H,P_18-21_M,P_15-59_T,P_15-59_H,P_15-59_M,P_15-64_T,P_15-64_H,P_15-64_M,P_60+_T,P_60+_H,P_60+_M,P_65+_T,P_65+_H,P_65+_M,P_80+_T,P_80+_H,P_80+_M
2054,28,SE,Sergipe,2309300,1103287,1206013,18306,9370,8936,93859,48030,45829,298496,152824,145672,65403,33491,31912,89376,45674,43702,1256529,626117,630412,1418045,700757,717288,754275,324346,429929,592759,249706,343053,170716,64081,106635,0.477758195124064,0.522241804875936,0.00792707746936301,0.00405750660373273,0.00386957086563028,0.0406439180704109,0.0207985103711081,0.0198454076993028,0.129258216775646,0.0661776295847226,0.0630805871909237,0.0283215693067163,0.0145026631446759,0.0138189061620404,0.0387026371627766,0.0197782877928377,0.0189243493699389,0.544116831940415,0.271128480491924,0.272988351448491,0.614058372667042,0.303449963192309,0.310608409474733,0.326624951283939,0.140452085047417,0.186172866236522,0.256683410557312,0.108130602347032,0.14855280821028,0.0739254319490755,0.0277491014593167,0.0461763304897588
2055,28,SE,Sergipe,2300444,1099184,1201260,18032,9230,8802,92552,47362,45190,294815,150940,143875,64710,33137,31573,88403,45180,43223,1241389,619385,622004,1403408,694505,708903,764240,328859,435381,602221,253739,348482,175816,66071,109745,0.477813848109321,0.522186151890679,0.0078384868312378,0.00401226893590976,0.00382621789532803,0.0402322334297205,0.0205881994954018,0.0196440339343188,0.128155695161456,0.0656134207135666,0.0625422744478892,0.0281293524206631,0.0144046105882169,0.0137247418324463,0.0384286685526794,0.0196396869473893,0.0187889816052901,0.539630175739988,0.269245849931578,0.270384325808409,0.610059623272725,0.30190041574583,0.308159207526895,0.332214129098557,0.142954577464176,0.18925955163438,0.261784681565819,0.110300011649925,0.151484669915894,0.0764269853993403,0.0287209773417653,0.047706008057575
2056,28,SE,Sergipe,2290934,1094798,1196136,17764,9093,8671,91231,46686,44545,291100,149040,142060,64036,32792,31244,87454,44695,42759,1226116,612537,613579,1388651,688164,700487,773718,333221,440497,611183,257594,353589,181173,68185,112988,0.47788281984553,0.52211718015447,0.00775404267429791,0.00396912351032374,0.00378491916397417,0.0398226225635483,0.0203785879470993,0.019444034616449,0.127066078725969,0.065056435497487,0.0620096432284824,0.0279519183005709,0.0143138126196564,0.0136381056809144,0.0381739500134006,0.0195095100950093,0.0186644399183914,0.535203545802716,0.267374354739159,0.267829191063557,0.606150591854676,0.300385781519677,0.305764810334999,0.337730375471314,0.145452029608884,0.19227834586243,0.266783329419355,0.112440602828366,0.154342726590989,0.0790825925146687,0.029762970037548,0.0493196224771207
2057,28,SE,Sergipe,2280801,1090154,1190647,17512,8964,8548,89912,46012,43900,287377,147136,140241,63354,32443,30911,86526,44221,42305,1210744,605595,605149,1373605,681650,691955,782680,337423,445257,619819,261368,358451,186891,70458,116433,0.477969800960277,0.522030199039723,0.00767800435022608,0.00393019820668265,0.00374780614354343,0.0394212384158022,0.0201736144451006,0.0192476239707015,0.125998278674904,0.0645106697164724,0.0614876089584317,0.027777083577217,0.0142243887125619,0.013552694864655,0.0379366722480392,0.0193883640001912,0.018548308247848,0.530841577147678,0.2655185612423,0.265323015905377,0.602246754539304,0.298864302497237,0.303382452042068,0.343160144177418,0.147940570001504,0.195219574175915,0.271754966785791,0.114594828746568,0.157160138039224,0.0819409496926738,0.0308917788092867,0.051049170883387
2058,28,SE,Sergipe,2270043,1085240,1184803,17265,8838,8427,88610,45349,43261,283646,145229,138417,62666,32091,30575,85618,43759,41859,1195298,598559,596739,1358269,674951,683318,791099,341452,449647,628128,265060,363068,192986,72896,120090,0.478070239198112,0.521929760801888,0.00760558280173547,0.00389331832040186,0.00371226448133361,0.0390345028706505,0.019977154617776,0.0190573482528745,0.124951818093314,0.0639763211533878,0.0609754969399258,0.027605644474576,0.0141367366168835,0.0134689078576926,0.0377164661638568,0.019276727357147,0.0184397388067098,0.526553021242329,0.263677384084795,0.262875637157534,0.598345053375641,0.297329610055845,0.301015443319796,0.348495160664357,0.150416533959929,0.198078626704428,0.276703128531045,0.11676430798888,0.159938820542166,0.0850142486287705,0.0321121670382455,0.0529020815905249
2059,28,SE,Sergipe,2258678,1080063,1178615,17010,8707,8303,87322,44690,42632,279895,143312,136583,61977,31739,30238,84735,43309,41426,1179810,591452,588358,1342727,668112,674615,798973,345299,453674,636056,268639,367417,199378,75464,123914,0.478183698605999,0.521816301394001,0.00753095394739755,0.00385490981892948,0.00367604412846807,0.0386606678774044,0.0197859101651497,0.0188747577122547,0.123919832751725,0.0634495045331827,0.060470328218542,0.0274395022220963,0.0140520251226602,0.013387477099436,0.0375153076268507,0.0191744905648348,0.0183408170620159,0.522345371938807,0.261857599888076,0.260487772050731,0.594474732564801,0.295797807389987,0.298676925174815,0.353734795309469,0.15287659418474,0.200858201124729,0.281605434683474,0.11893638668283,0.162669048000645,0.0882719891901369,0.0334106942202474,0.0548612949698895
2060,28,SE,Sergipe,2246716,1074624,1172092,16763,8581,8182,86061,44045,42016,276126,141384,134742,61303,31394,29909,83857,42865,40992,1164501,584375,580126,1327003,661142,665861,806089,348865,457224,643587,272098,371489,205946,78107,127839,0.478308784910954,0.521691215089045,0.00746111212988201,0.00381935233469651,0.00364175979518551,0.0383052419620459,0.0196041689292283,0.0187010730328177,0.122902049035125,0.0629291819704849,0.0599728670646401,0.0272856026306841,0.0139732836727027,0.0133123189579813,0.0373242546009375,0.019078957910123,0.0182452966908145,0.518312505897497,0.26010185533018,0.258210650567317,0.590641184733629,0.294270392875646,0.296370791857983,0.358785445067378,0.15527774761029,0.203507697457088,0.286456766231246,0.121109210064824,0.165347556166422,0.0916653462208842,0.0347649636180096,0.0569003826028746
2061,28,SE,Sergipe,2234178,1068942,1165236,16529,8461,8068,84837,43419,41418,272366,139460,132906,60629,31049,29580,82974,42416,40558,1149911,577583,572328,1311130,654052,657078,811901,351899,460002,650682,275430,375252,212484,80741,131743,0.478449792272594,0.521550207727406,0.00739824669296717,0.0037870751569481,0.00361117153601906,0.0379723549332238,0.0194339931733282,0.0185383617598956,0.121908818366307,0.0624211678747172,0.0594876504915902,0.0271370499575235,0.0138972812372157,0.0132397687203079,0.0371384912034762,0.018985058486835,0.0181534327166412,0.514690861694995,0.258521478593022,0.256169383101973,0.586851181955959,0.292748384416998,0.294102797538961,0.363400319938698,0.157507145804855,0.205893174133843,0.291239999677734,0.123280239980879,0.167959759696855,0.0951061195661223,0.0361390184667471,0.0589671010993753
2062,28,SE,Sergipe,2221107,1063031,1158076,16317,8353,7964,83655,42816,40839,268645,137555,131090,59940,30700,29240,82100,41969,40131,1135953,571035,564918,1295155,646860,648295,816509,354441,462068,657307,278616,378691,218847,83302,135545,0.478604137486398,0.521395862513602,0.00734633675910256,0.00376073732602707,0.00358559943307549,0.037663651503507,0.0192768740992667,0.0183867774042403,0.120950949233873,0.061930829987029,0.059020119246844,0.0269865431967033,0.013821936538852,0.0131646066578512,0.0369635501576466,0.0188955327230971,0.0180680174345495,0.511435513912657,0.257094773011836,0.254340740900821,0.583112384950387,0.291233155359017,0.29187922959137,0.36761353685347,0.159578534487533,0.208035002365937,0.29593666581574,0.125440152140352,0.170496513675388,0.0985305975803957,0.0375047217446075,0.0610258758357882
2063,28,SE,Sergipe,2207516,1056900,1150616,16121,8253,7868,82519,42235,40284,264976,135681,129295,59232,30336,28896,81225,41525,39700,1122414,564634,557780,1279089,639563,639526,820126,356585,463541,663451,281656,381795,225005,85777,139228,0.47877342678377,0.52122657321623,0.00730277832640851,0.00373859124916875,0.00356418707723976,0.0373809295153467,0.019132364159535,0.0182485653558117,0.120033558080666,0.0614632011727208,0.0585703569079454,0.0268319686018131,0.0137421427523062,0.0130898258495069,0.0367947502985256,0.018810735686627,0.0179840146118986,0.508451127874045,0.255777987566115,0.25267314030793,0.579424565892161,0.28972066340629,0.289703902485871,0.371515314045289,0.161532238044934,0.209983076000355,0.300541876027173,0.127589562204759,0.172952313822414,0.101926781051644,0.0388567965079302,0.0630699845437134
2064,28,SE,Sergipe,2193417,1050554,1142863,15931,8156,7775,81447,41688,39759,261369,133839,127530,58517,29969,28548,80348,41081,39267,1109035,558266,550769,1262950,632182,630768,823013,358449,464564,669098,284533,384565,230927,88155,142772,0.478957717570348,0.521042282429652,0.00726309680284232,0.00371839919176335,0.00354469761107897,0.037132474125987,0.0190059619306315,0.0181265121953555,0.119160652078469,0.0610184930635625,0.0581421590149069,0.0266784656086827,0.0136631566181898,0.0130153089904929,0.0366314294089998,0.018729224766654,0.0179022046423457,0.50561977043125,0.254518862578342,0.251100907852907,0.575791105840795,0.288217881050434,0.287573224790361,0.375219577490281,0.163420361928443,0.211799215561838,0.305048242080735,0.129721343456351,0.175326898624384,0.105281850190821,0.0401907161292176,0.0650911340616034
2065,28,SE,Sergipe,2178835,1044006,1134829,15750,8063,7687,80438,41173,39265,257834,132032,125802,57788,29593,28195,79473,40637,38836,1095636,551847,543789,1246955,624819,622136,825365,360127,465238,674046,287155,386891,236496,90387,146109,0.479157898601776,0.520842101398224,0.00722863365055179,0.00370060146821581,0.00352803218233597,0.0369178941957514,0.0188967957647091,0.0180210984310423,0.118335716105166,0.0605975211523589,0.0577381949528073,0.0265224305649579,0.0135820289283034,0.0129404016366545,0.0364749969593843,0.018650792740157,0.0178242042192272,0.502854048149585,0.253276177406733,0.249577870742851,0.572303547538019,0.28676746977169,0.285536077766329,0.378810235745249,0.165284200042683,0.213526035702566,0.309360736356815,0.131792907677727,0.177567828679088,0.108542409131485,0.0414840958585666,0.0670583132729188
2066,28,SE,Sergipe,2163793,1037263,1126530,15580,7976,7604,79499,40693,38806,254388,130267,124121,57049,29218,27831,78579,40180,38399,1081490,545034,536456,1231634,617711,613923,827915,361962,465953,677771,289285,388486,241544,92405,149139,0.47937256475088,0.52062743524912,0.00720031906933796,0.00368611969814118,0.00351419937119678,0.0367405754617008,0.0188063275923344,0.0179342478693664,0.117565774544977,0.060203078575446,0.0573626959695313,0.0263652761608897,0.0135031400877995,0.0128621360730902,0.036315396158505,0.0185692439156611,0.0177461522428439,0.499812135449186,0.251888235150035,0.247923900299151,0.569201397730744,0.285476013648256,0.283725384082488,0.382622090005837,0.167281251025398,0.215340838980439,0.313232827724279,0.133693472527178,0.179539355197101,0.11162990175123,0.0427051016432718,0.0689248001079586
2067,28,SE,Sergipe,2148319,1030346,1117973,15423,7896,7527,78612,40239,38373,251034,128550,122484,56316,28845,27471,77656,39710,37946,1067695,538357,529338,1216908,610830,606078,829590,363439,466151,680377,290966,389411,245990,94180,151810,0.479605682396329,0.520394317603671,0.00717910142767438,0.00367543181436276,0.00350366961331162,0.0365923310271892,0.0187304585585288,0.0178618724686604,0.11685136145982,0.0598374822361111,0.0570138792237093,0.0262139840498548,0.0134267769358275,0.0127872071140273,0.036147331937203,0.0184842195223335,0.0176631124148695,0.496990903120067,0.250594534610549,0.246396368509518,0.566446603134823,0.284329282569302,0.282117320565521,0.386157735420112,0.169173665549669,0.216984069870443,0.316702035405356,0.135438917590916,0.18126311781444,0.114503479231902,0.0438389270867129,0.0706645521451889
2068,28,SE,Sergipe,2132440,1023262,1109178,15278,7822,7456,77776,39812,37964,247801,126897,120904,55574,28466,27108,76724,39233,37491,1053893,531648,522245,1202570,604078,598492,830746,364717,466029,682069,292287,389782,249759,95683,154076,0.479855001781996,0.520144998218004,0.00716456266061413,0.00366809851625368,0.00349646414436045,0.0364727729736827,0.0186696929339161,0.0178030800397667,0.116205379752771,0.0595078876779651,0.0566974920748063,0.026061225638236,0.0133490274052259,0.0127121982330101,0.0359794413910825,0.0183981729849374,0.0175812684061451,0.494219298081071,0.24931440040517,0.244904897675902,0.563940837725798,0.28328018607792,0.280660651647878,0.389575322166157,0.171032713698861,0.218542608467296,0.319853782521431,0.137066928026111,0.18278685449532,0.117123576747763,0.0448701956444261,0.072253381103337
2069,28,SE,Sergipe,2116183,1016027,1100156,15140,7751,7389,76992,39411,37581,244702,125310,119392,54817,28078,26739,75777,38752,37025,1040093,524928,515165,1188362,597341,591021,831388,365789,465599,683119,293376,389743,252904,96943,155961,0.480122465779188,0.519877534220812,0.00715439071195639,0.00366272671125323,0.00349166400070315,0.0363824867698115,0.0186236256505227,0.0177588611192888,0.115633666842612,0.0592151056879296,0.0564185611546827,0.0259037143763087,0.0132682286928871,0.0126354856834215,0.0358083398269431,0.0183122159094937,0.0174961239174495,0.491494828188299,0.248054161667493,0.243440666520807,0.561559184626282,0.282272846913523,0.279286337712759,0.392871504969088,0.172853198423766,0.220018306545322,0.322807148531105,0.138634513177736,0.18417263535337,0.119509513118667,0.0458103103559569,0.07369920276271
2070,28,SE,Sergipe,2099567,1008649,1090918,15006,7683,7323,76253,39035,37218,241740,123794,117946,54035,27677,26358,74828,38272,36556,1027011,518547,508464,1174107,590535,583572,830816,366308,464508,683720,294320,389400,255556,98026,157530,0.480408103194611,0.519591896805389,0.00714718796780479,0.00365932594673092,0.00348786202107387,0.0363184408975755,0.0185919287167306,0.0177265121808449,0.115138026078711,0.0589616811466364,0.0561763449320741,0.0257362589524411,0.0131822418622506,0.0125540170901905,0.0356397295251831,0.0182285204520742,0.0174112090731089,0.489153715980486,0.246978067382465,0.24217564859802,0.559213876003957,0.281265137049687,0.27794873895427,0.395708257940804,0.17446835466551,0.221239903275294,0.325648097917332,0.140181284998288,0.185466812919045,0.121718430514482,0.0466886743790505,0.0750297561354317
2000,29,BA,Bahia,13220667,6497179,6723488,277532,140434,137098,1386965,697080,689885,4241213,2115196,2126017,918037,458282,459755,1152627,577110,575517,7858057,3869158,3988899,8187437,4024434,4163003,1121397,512825,608572,792017,357549,434468,186751,78905,107846,0.491441089923829,0.508558910076171,0.0209922842773364,0.0106223082390624,0.010369976038274,0.104908852178184,0.0527265379273224,0.0521823142508619,0.320801741697299,0.159991625233432,0.160810116463867,0.0694395373546584,0.0346640604441516,0.0347754769105069,0.087183725299185,0.0436521092317052,0.0435316160674798,0.594376743624206,0.292659818146845,0.301716925477361,0.61929076649461,0.304404762634139,0.314886003860471,0.0848215146784954,0.0387896465435518,0.0460318681349436,0.0599074918080911,0.0270447020562578,0.0328627897518332,0.0141256866994683,0.00596830704532532,0.00815737965414302
2001,29,BA,Bahia,13339902,6555478,6784424,270071,137130,132941,1370400,690737,679663,4180594,2088168,2092426,910032,453891,456141,1164781,582624,582157,8012060,3943468,4068592,8349404,4102679,4246725,1147248,523842,623406,809904,364631,445273,190931,80769,110162,0.491418752551555,0.508581247448445,0.0202453511277669,0.0102796857128336,0.00996566541493333,0.102729390365836,0.0517797656984287,0.0509496246674076,0.313390158338495,0.156535482794401,0.156854675544093,0.0682187920121152,0.0340250625529333,0.0341937294591819,0.0873155589898636,0.043675283371647,0.0436402756182167,0.600608610168201,0.295614465533555,0.304994144634646,0.625896951866663,0.307549410782778,0.318347541083885,0.0860012314933048,0.0392688042235992,0.0467324272697056,0.0607128897948426,0.0273338589743763,0.0333790308204663,0.0143127738119815,0.00605469215590939,0.00825808165607214
2002,29,BA,Bahia,13453049,6610386,6842663,262913,133938,128975,1348653,681822,666831,4121136,2062032,2059104,895087,446247,448840,1170245,584471,585774,8158074,4013205,4144869,8502329,4175825,4326504,1173839,535149,638690,829584,372529,457055,195191,82550,112641,0.491367124285357,0.508632875714643,0.019543004712166,0.00995595868267483,0.00958704602949116,0.10024887295066,0.050681596417288,0.0495672765333717,0.306334720106944,0.153276182967891,0.153058537139053,0.0665341366109646,0.0331706961001926,0.0333634405107719,0.0869873439099196,0.0434452442713916,0.043542099638528,0.606410784648149,0.298311929139632,0.308098855508517,0.632000151043827,0.310399895220779,0.321600255823048,0.0872544952449069,0.0397790121778342,0.0474754830670727,0.0616651288492296,0.0276910460966878,0.0339740827525418,0.014509052929191,0.00613615545442524,0.00837289747476576
