ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,TCG_T,TCG_H,TCG_M,RS,NASC_T,NASC_H,NASC_M,OBT_T,OBT_H,OBT_M,TBN,TBM,TCV,e0_T,e0_H,e0_M,e60_T,e60_H,e60_M,TMI_T,TMI_H,TMI_M,5q0_T,5q0_H,5q0_M,45q15_T,45q15_H,45q15_M,20q60_T,20q60_H,20q60_M,TFT,TEF_10-14,TEF_15-19,TEF_20-24,TEF_25-29,TEF_30-34,TEF_35-39,TEF_40-44,TEF_45-49,TEF_50+,RDJ60,RDI60,RDT60,RDJ65,RDI65,RDT65,IE60,IE65,IE80,ID_M,ID_MED
2031,0,BR,Brasil,217562970,105909034,111653936,0.271866429078371,0.247059052814635,0.295408746737658,94.8547250497286,2232453,1143451,1089001,1691539,907581,783958,10.2611809353402,7.77493982546754,2.4862411098727,78.0372520305259,74.8501684409358,81.181369513481,23.3721354943434,21.54345272358,24.9736696476837,10.8356857916604,11.763261007943,9.86168869539135,12.7474361213027,13.7740940301642,11.6694033883399,110.419883201843,149.088161096577,71.8254511609394,348.227488714416,419.047943623189,286.422694875504,1.46443451655583,0.00120773946723232,0.0293965007812187,0.0661619431298627,0.0753209401983695,0.0656290571274481,0.0417997446874288,0.0125090005062678,0.000837816516426346,2.41608969119282e-05,27.4999801833308,30.860842879624,58.3608230629548,25.3525303496414,20.6420320512205,45.9945624008619,112.221327702376,81.4200072597979,17.3932296482015,38.3731121155406,38.2801536278335
2032,0,BR,Brasil,218096284,106142763,111953521,0.24513086946735801,0.220688444764772,0.26831566421448,94.8096692733764,2207936,1130894,1077042,1721308,920975,800333,10.1236754680332,7.89242241284588,2.23125305518731,78.2319729941954,75.064125288764,81.3545020667761,23.477705085614,21.6460348114043,25.0813800902747,10.6484261971126,11.5644343861482,9.68657326336715,12.5262161356439,13.5372341973259,11.4646086555107,108.294554042287,146.270112786803,70.3615054436246,344.372169513035,414.898456593547,282.863412231675,1.4588086296593,0.00114444316439916,0.0284944316664666,0.0652855704523469,0.0752560978214883,0.0659914285966937,0.042124294844856,0.0126040899189195,0.000839851071018119,2.15183956715279e-05,27.0075148511689,31.6942866596311,58.7018015107999,24.8754664518499,21.2979730921144,46.1734395439643,117.35358412016,85.6183868284027,18.5856448746757,38.7251820026425,38.7058432132377
2033,0,BR,Brasil,218574144,106349934,112224210,0.219105062789615,0.19518146517441,0.24178694656686897,94.7655893501055,2185592,1119450,1066142,1751493,934428,817065,9.99931629607572,8.013267113607,1.98604918246872,78.4242408388393,75.2760717427499,81.524685337382,23.5818691966023,21.7476935416967,25.1872895992329,10.4649583050818,11.3689551297096,9.51572320888219,12.3093386979486,13.3042535763344,11.2646478732361,106.203909613808,143.490846443213,68.9297880201646,340.582058915116,410.789822770408,279.373716354838,1.45418582667768,0.00108351485067164,0.0276510969962017,0.0644510259689531,0.0752240976309618,0.066388351483249,0.0424711142309677,0.0127065159843052,0.000842277884372887,1.91703058522819e-05,26.4669244340895,32.5245922268974,58.9915166609869,24.3522220066682,21.9359015169838,46.2881235236521,122.887690664223,90.0776180135728,19.8936790666897,39.0744551377495,39.1302362730447
2034,0,BR,Brasil,218997707,106531317,112466390,0.193784585975543,0.170552997240225,0.21580013795596803,94.7228029636232,2165079,1108943,1056136,1782729,948226,834503,9.88630899226721,8.14040030108626,1.74590869118095,78.613898232294,75.4859127811684,81.6918911211643,23.6844672173361,21.8483442225126,25.291377069979,10.2853658744773,11.1769851293735,9.34912579333739,12.0968912469054,13.0753209004558,11.0695095657958,104.147629731848,140.75037395745,67.5300478096434,336.85416355775,406.722363521434,275.952201234382,1.4504602919238,0.00102597972528955,0.0268549561969754,0.0636603656972792,0.0752213473690553,0.0668143257704207,0.0428375776552148,0.0128153860369985,0.000845037384243936,1.7082549283531e-05,25.9477956229546,33.3722233449107,59.3200189678652,23.8463014267818,22.5704983212236,46.4167997480054,128.612942038853,94.6498910555354,21.2931160528053,39.4203899221648,39.553381171479
2035,0,BR,Brasil,219367247,106687253,112679994,0.168741492804769,0.146375736629634,0.189926963957854,94.6816282223089,2145738,1099037,1046702,1815387,962530,852857,9.78148757093168,8.27556084523411,1.50592672569757,78.8009254366711,75.693696687066,81.8561541162075,23.785458674198,21.9479859957315,25.3936763238593,10.1093413262839,10.9881894259563,9.18651534825154,11.8885911525481,12.8501245240199,10.8789552771161,102.12539509397,138.047721151818,66.1618836696702,333.188151692825,402.697052046288,272.598474697171,1.44749034183201,0.000972031096945745,0.0260987048820498,0.0629093155350202,0.0752390204562783,0.0672648148206322,0.0432211207579472,0.0129297321494001,0.000848103074493113,1.52255936353908e-05,25.5242970451951,34.2750179340323,59.7993149792274,23.4225579018664,23.2184524715861,46.6410103734526,134.283885951266,99.1285946174819,22.74265847722,39.7624118608737,39.9739565614313
2036,0,BR,Brasil,219681891,106817516,112864375,0.143432533481169,0.12209799796793999,0.163632419078752,94.642367000216,2126107,1088981,1037125,1848935,977071,871864,9.67811680026006,8.41641972209717,1.2616970781629,78.9854717882768,75.8994493905956,82.0176718067476,23.885090415936,22.0467548282677,25.4943605737821,9.93669060738077,10.8023842675896,9.02767885498812,11.6842782527178,12.6285208796435,10.6927998643375,100.138786236232,135.384377939186,64.8247902253066,329.581974851933,398.714578824846,269.311406076493,1.44518318973101,0.000920299842558142,0.0253901323653263,0.062187499710732,0.0752686641072478,0.0677356553961969,0.0436207464129213,0.0130485988416849,0.000851467558021927,1.35737115133723e-05,25.1835276105473,35.2521747019044,60.4357023124517,23.0665099466018,23.8823917485798,46.9489016951816,139.981083059786,103.5370838669,24.2372484505433,40.1001219531563,40.3926496225391
2037,0,BR,Brasil,219940741,106921810,113018931,0.117829466426067,0.097637544763729,0.136939579030138,94.6052214916101,2106355,1078865,1027490,1882881,991626,891254,9.57692053970119,8.56085594437458,1.01606459532661,79.1677481011686,76.1033569715725,82.1765361828896,23.9835114730292,22.1447012967792,25.5935284326326,9.76738790247835,10.6195807945285,8.87255572277726,11.4839243139224,12.410520426081,10.510978902538,98.1863985645084,132.75755357207,63.5182203922186,326.035846141571,394.776078066716,266.090101527715,1.4434392198299,0.000871506856540927,0.0247107175600422,0.0614943377981042,0.0753167858082309,0.0682212768940688,0.0440347814089221,0.0131712166695127,0.000855116985571591,1.21039849870147e-05,24.9245519118301,36.3194932440923,61.2440451559223,22.7757766184148,24.56722744088,47.3430040592948,145.717737966049,107.86559708799,25.7634357820706,40.4333310625702,40.808199621757
2038,0,BR,Brasil,220144140,107000506,113143634,0.0924790009687149,0.0736014476373059,0.110338152110101,94.5705049565581,2087997,1069462,1018535,1916907,1006079,910827,9.48468126383014,8.70750863502431,0.777172628805836,79.3477760541043,76.3054038899816,82.3327684692643,24.0807368046454,22.241758601029,25.6911816039287,9.60132871913714,10.4396799300293,8.72102964758199,11.2874035018505,12.1960063243738,10.3333504194719,96.2676592542421,130.165960326123,62.2411683422134,322.553045996104,390.884795034011,262.933509361744,1.4421463467947,0.000826318661234577,0.0240395707575642,0.060831178457729,0.0753798826295137,0.0687239370548029,0.0444613975763045,0.0132971565982412,0.000859031998402591,1.07956251480253e-05,24.727410156337,37.4792862282127,62.2066963845497,22.53098211654,25.2676006026744,47.7985827192144,151.569800441102,112.146023959273,27.3246630712342,40.7618126968994,41.2208293659586
2039,0,BR,Brasil,220292836,107054130,113238706,0.067544836760125,0.0501156508549538,0.0840277058804739,94.5384610806132,2070232,1060363,1009869,1951326,1020596,930730,9.39763651687702,8.85787316297476,0.539763353902257,79.5253534422628,76.5053271218587,82.4863410110706,24.1766315001086,22.3378423115105,25.7872594550157,9.43866706244067,10.2629070885569,8.57318585075942,11.0948372789942,11.9851704008563,10.1599686348378,94.3834086085356,127.612398884077,60.9929500139317,319.133834415548,387.04075801767,259.841830125093,1.44130045598367,0.000783439769910819,0.0233869966599248,0.0601903342620599,0.0754566199218036,0.0692447860644873,0.0448989664361536,0.0134261487003809,0.00086316890806603,9.63047394618187e-06,24.5676186878202,38.7194753461751,63.2870940339953,22.3119698733246,25.983099709281,48.2950695826056,157.603697119293,116.453633887098,28.9417601250862,41.0852751108075,41.6304451940208
2040,0,BR,Brasil,220386440,107082617,113303823,0.0424907144960462,0.0266099028594313,0.057504189424428795,94.5092708831193,2052144,1051098,1001046,1986286,1035265,951022,9.31157107488101,9.0127414372681,0.298829637612913,79.7003977103764,76.7030606181216,82.6372469566695,24.2711084555258,22.4329199713967,25.8817566683313,9.27945193865878,10.0893468208466,8.42903829722121,10.9062734420506,11.7780997321471,9.990841961523,92.5327327060683,125.097058995435,59.7730659721061,315.779252550361,383.244842338843,256.813970731365,1.44087517787648,0.000742791751542474,0.0227554160262414,0.0595699406015474,0.0755440147700038,0.0697822008439278,0.0453469310988098,0.0135576779644587,0.000867469508242688,8.59301052239751e-06,24.4508279622489,40.0273998480528,64.4782278103017,22.1291730865383,26.7315189849486,48.8606920714869,163.705703176405,120.79764065477,30.6067299797073,41.4035367647846,42.0366116320482
2041,0,BR,Brasil,220425299,107086272,113339027,0.0176322100397863,0.00341325240491575,0.0310704432276765,94.4831403925852,2033282,1041437,991845,2021440,1049931,971509,9.22435858871173,9.17063517287097,0.0537234158407571,79.8729656758566,76.8985931634799,82.7855721859399,24.3642484086358,22.5270431069479,25.9747662977277,9.12366234601152,9.91902277255035,8.28851004183528,10.7217358235498,11.5748596441443,9.82594169453998,90.714959138936,122.620812795628,58.5810893682328,312.489485872346,379.497411029606,253.848237805496,1.44079010146056,0.000704434033452533,0.0221322495514918,0.0589759353043442,0.0756380578731907,0.0703339529774266,0.0458023015820635,0.0136915488308676,0.000871870678863006,7.66946041111651e-06,24.3654021263752,41.3747630475267,65.7401651739019,21.979429849293,27.5306958098546,49.5101256591477,169.809481628621,125.25664222696,32.3160686474445,41.7164857514835,42.4393396254195
2042,0,BR,Brasil,220410205,107065665,113344540,-0.00684767132832498,-0.0192433629587874,0.00486416739751139,94.4603639487178,2014434,1031783,982651,2056484,1064466,992017,9.13947700379844,9.33025764392352,-0.19078064012508,80.0432231983799,77.0921124927141,82.9314023417831,24.4561286150824,22.6202725997215,26.0663652828134,8.9711244078526,9.75174079313111,8.15145081652974,10.5410706225691,11.3752676161949,9.66514666368745,88.9279756526572,120.181113530952,57.4165840582546,309.262114992522,375.797328968452,250.942881380543,1.44103879114995,0.000668213058713962,0.0215258553771067,0.0583956121173737,0.0757411966690123,0.0709008887672507,0.0462651796465994,0.0138276392462364,0.0008763260133476,6.84733434971599e-06,24.3031526084349,42.7383446943449,67.0414973027799,21.8606367015863,28.3928528542379,50.2534895558243,175.855146790757,129.881179774501,34.0600839027067,42.0240548798546,42.8369796618414
2043,0,BR,Brasil,220341694,107021158,113320536,-0.0310834065056054,-0.0415698160563416,-0.0211779058788331,94.4410975959379,1996167,1022427,973740,2091165,1078776,1012389,9.05941569097676,9.49055515566654,-0.431139464689782,80.2112264384714,77.2836838466367,83.0747648231399,24.5467769077484,22.7126280932404,26.1565601869286,8.82155124821172,9.58721394021801,8.01758455878257,10.3639943479906,11.1790492480155,9.50817442048879,87.1711169738387,117.777217880794,56.2791179032416,306.091748415285,372.143554572241,248.096533062696,1.44157052095147,0.000633995575587206,0.0209450439504939,0.0578140170139574,0.0758520496139081,0.071478707016783,0.046737624554202,0.0139657318809072,0.000880819290873628,6.11529358127938e-06,24.2603329326508,44.1129144772416,68.3732474098924,21.7706332305866,29.3234274065718,51.0940606371585,181.83144724231,134.692579200562,35.8200288639159,42.3261483366829,43.2276581956444
2044,0,BR,Brasil,220220282,106953032,113267250,-0.055101691284986695,-0.0636565715351312,-0.047022368478733,94.4253806815297,1977938,1013090,964848,2125820,1093034,1032786,8.98163412577957,9.65315265557602,-0.671518529796453,80.3768583685697,77.4731952186825,83.2156258398739,24.6361276320332,22.804096080972,26.2453060925874,8.67503400309594,9.42556269683778,7.88696003864127,10.1905714782454,10.9863006539824,9.3550449520724,85.4449739309081,115.41033410362,55.1680512217801,302.980540435222,368.536575990554,245.308456957138,1.44231119216208,0.000601665165226416,0.0203782196193173,0.0572361554229172,0.0759667600267892,0.0720620214017356,0.0472209253685542,0.0141056807768079,0.000885347660285162,5.46299078352508e-06,24.23403473315,45.4981613923288,69.7321961254788,21.7054595882514,30.3169074832628,52.0223670715142,187.744888101903,139.674109916901,37.6076317544215,42.6226656952514,43.6078605276155
2045,0,BR,Brasil,220045691,106861156,113184535,-0.0792801636681273,-0.0859031280197819,-0.0730264043666606,94.413212900508,1959217,1003501,955716,2160536,1107307,1053228,8.90368264471037,9.81857899685025,-0.914896352139882,80.5400817769388,77.660631988253,83.3539829910643,24.7241440858602,22.8946594550545,26.3325927984903,8.53177136991039,9.26704149943013,7.7597193514509,10.0209699507563,10.7972478609122,9.20586706002458,83.7490167845885,113.079527286567,54.0826287395447,299.925071171681,364.974654131726,242.577407012046,1.44325952815709,0.000571107395693063,0.0198255085724312,0.0566635611706391,0.0760860363277751,0.0726476973352646,0.0477155280001339,0.0142476952211209,0.000889890422751771,4.88118560784982e-06,24.2188084443474,46.8792720199786,71.098080464326,21.6597245130221,31.3592522908982,53.0189768039203,193.565559295383,144.781399560482,39.4096863655018,42.9135648105011,43.9798178963667
2046,0,BR,Brasil,219817347,106745265,113072082,-0.103771175414658,-0.108450071417909,-0.099353679369707,94.4046161633426,1939620,993464,946156,2195008,1121456,1073552,8.82378040892287,9.98559954415245,-1.16181913522958,80.7009733890919,77.8460705083864,83.4898691781595,24.8108681722686,22.9843109401867,26.4184245647821,8.39175721603904,9.11168035958362,7.63582113341958,9.85517589942375,10.6119144032441,9.0605902628812,82.0824558282189,110.783033773729,53.0219315044861,296.921073881462,361.45609919632,239.902192383594,1.44437528141621,0.000542216248127021,0.0192885331910696,0.0560874988564812,0.0762107889496998,0.0732354150814553,0.0482208275354894,0.0143909817980915,0.000894432862966402,4.36175986175952e-06,24.209474651949,48.2379604690197,72.4474351209687,21.6274092246855,32.4276168643806,54.0550260890661,199.252404946905,149.937593206346,41.1993588644527,43.1988966412191,44.3379760922735
2047,0,BR,Brasil,219535230,106605329,112929901,-0.128341554408806,-0.131093402597293,-0.125743682689061,94.399559422265,1920110,983471,936639,2228941,1135347,1093595,8.74624997545952,10.1529991336698,-1.40674915821028,80.8595717158026,78.0294914000432,83.6233305341991,24.8963618158883,23.073048167952,26.5028458522462,8.25480747805141,8.95927820143151,7.51509343915326,9.69301282413182,10.4301061898352,8.91905088119549,80.4455647469027,108.520542176465,51.98577100866,293.965049434268,357.979970683832,237.281730859042,1.44566301147302,0.00051489078008573,0.0187666653375001,0.0555127238765827,0.0763369783792863,0.0738267206705329,0.0487354115693453,0.0145363340017092,0.000898979952465937,3.89772709489484e-06,24.2021929733643,49.5607514659499,73.7629444393142,21.6036949962273,33.5029789090965,55.1066739053238,204.777936943541,155.079855158792,42.958462968473,43.4787030992702,44.6880207422071
2048,0,BR,Brasil,219199916,106441602,112758314,-0.15273812772556,-0.153582378606987,-0.151941158613078,94.3980077602083,1900227,973287,926940,2262079,1148888,1113191,8.66892211765264,10.3197074217857,-1.65078530413305,81.0159461802833,78.2108744756725,83.7544988697225,24.980704553545,23.1608772734692,26.5859776149729,8.12064828234865,8.8095495608269,7.39728466435042,9.53421104340979,10.2515491411198,8.78099391334686,78.8381539198774,106.292452424451,50.9738383525179,291.055403108784,354.546435002697,234.715277407873,1.44710309507604,0.000489033541316659,0.0182594325289295,0.054946698595227,0.0764602056283382,0.0744177352685445,0.0492564746296494,0.0146840256521101,0.000903530044040928,3.48312705209593e-06,24.1935091322593,50.8356046403813,75.0291137726406,21.5863732433794,34.5812896491556,56.167662892535,210.120840108299,160.199628067498,44.6847072346766,43.7530534409511,45.0296522858445
2049,0,BR,Brasil,218811421,106254053,112557368,-0.177233188355785,-0.176198964010332,-0.178209475533664,94.3999090312773,1879579,962711,916868,2294751,1162234,1132517,8.58994924218329,10.4873456308298,-1.89739638864646,81.1701393108949,78.3902775085306,83.8834458803927,25.0639036379694,23.2478210657638,26.6678685687019,7.98930532388234,8.66252771985803,7.28240325050521,9.37878061558939,10.0762659324052,8.64640681008455,77.2592620899362,104.098229874349,49.9852923278287,288.191891235354,351.156232568236,232.202124686934,1.44863264834375,0.000464553825168502,0.0177664615332354,0.0543829011238691,0.0765790654884344,0.075008950628292,0.049779389899603,0.0148340093029163,0.000908085153988834,3.11271324196382e-06,24.1814084218164,52.0632977370096,76.2447061588261,21.5733248501307,35.6625248057506,57.2358496558813,215.302999845279,165.30843091409,46.3957005787311,44.0220811188827,45.3616419899709
