ano,codigo,sigla,local,populacao_total,populacao_0_14,populacao_15_64,populacao_60_mais,populacao_65_mais,populacao_80_mais,proporcao_0_14,proporcao_15_64,proporcao_60_mais,proporcao_65_mais,proporcao_80_mais,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2046,28,SE,Sergipe,2356338,327540,1538545,656704,490253,128020,0.139003827124971,0.652939009598793,0.278696859279102,0.208057163276236,0.0543300663996422,-0.125376383463538,80.5466609510536,25.2084673921992,1.42558372033531,23.8715423287326,47.8614438952433,71.7329862239759,200.495817304757,43.2272496560341,44.5608824254375
2047,28,SE,Sergipe,2352744,323848,1524118,671436,504778,133700,0.137646934813137,0.647804436011738,0.285384215197234,0.214548629175125,0.056827262124566,-0.15252480756156,80.7101236381747,25.2856566150825,1.4277821305474,23.8569092275279,49.4626729332724,73.3195821608003,207.330599540525,43.564466002251,44.9778189701216
2048,28,SE,Sergipe,2348509,320207,1509241,685224,519061,139258,0.136344804299238,0.642637946032994,0.29176979947703,0.221017249667768,0.0592963450427484,-0.180002584216554,80.8712686859031,25.3616974680006,1.43008650093499,23.8412809978274,51.0189281635169,74.8602091613443,213.994072584297,43.8953859661598,45.3794031542166
2049,28,SE,Sergipe,2343619,316588,1493979,698101,533052,144721,0.135085097023023,0.637466670137083,0.297873075785783,0.227448232839894,0.0617510781402609,-0.208217213559747,81.0301044046467,25.4366003792988,1.43248112149706,23.8227747134913,52.5310588217589,76.3538335352502,220.50772612986,44.2197682302456,45.7730978693589
2050,28,SE,Sergipe,2338074,312977,1478506,710211,546591,150103,0.13386103262771,0.632360652400223,0.303758991374952,0.233778314972067,0.0641994222595179,-0.236599891023237,81.1866453354139,25.5103171544902,1.43495270906422,23.80259581439,54.0131235711689,77.81571938555891,226.921147560364,44.537459036797,46.1575436468673
2051,28,SE,Sergipe,2331879,309367,1463074,721791,559438,155393,0.132668547553282,0.627422777940022,0.309531926828107,0.239908674506696,0.0666385348467909,-0.26496167358262,81.3408645117028,25.5828078456602,1.43749003020845,23.7842704161769,55.4916081158065,79.2758785319834,233.312214942124,44.8482095340281,46.5345325588113
2052,28,SE,Sergipe,2325022,305760,1447802,733000,571460,160597,0.131508433038483,0.622704645375399,0.315265834043721,0.245786921586118,0.0690733248975709,-0.294054708670566,81.4927943159958,25.6540415690311,1.44008358188759,23.7712067992369,56.9868347195206,80.7580415187575,239.73050758765,45.1519817876992,46.9071489334888
2053,28,SE,Sergipe,2317494,302144,1432796,743855,582554,165693,0.130375310572541,0.618252301839832,0.320973862284002,0.251372387587627,0.0714966252339812,-0.323781882494012,81.6424085367988,25.7239793786248,1.44272532127364,23.7628932870361,58.5023928525083,82.2652861395444,246.192212984537,45.4488486270083,47.2852001515343
2054,28,SE,Sergipe,2309300,298496,1418045,754275,592759,170716,0.129258216775646,0.614058372667042,0.326624951283939,0.256683410557312,0.0739254319490755,-0.353571573432332,81.789738531465,25.7926950409289,1.4454084374017,23.7555997513786,60.0284593511172,83.7840591024958,252.691828366209,45.7388316805959,47.652467232074
2055,28,SE,Sergipe,2300444,294815,1403408,764240,602221,175816,0.128155695161456,0.610059623272725,0.332214129098557,0.261784681565819,0.0764269853993403,-0.383492833326116,81.9347889140074,25.8601647125206,1.44812715832132,23.7488007385276,61.563297242041,85.3120979805685,259.226972847379,46.0219505451991,48.010073702166
2056,28,SE,Sergipe,2290934,291100,1388651,773718,611183,181173,0.127066078725969,0.606150591854676,0.337730375471314,0.266783329419355,0.0790825925146687,-0.413398456993519,82.0775835698318,25.9264217275694,1.45087658834448,23.7416361910292,63.1031647902809,86.8448009813101,265.7911370663,46.2981251314966,48.3596968519238
2057,28,SE,Sergipe,2280801,287377,1373605,782680,619819,186891,0.125998278674904,0.602246754539304,0.343160144177418,0.271754966785791,0.0819409496926738,-0.442308682834158,82.2181432792662,25.9914592577261,1.45365257077633,23.7355708556061,64.6445491367292,88.3801199923353,272.353041475135,46.5672748302022,48.7026581865623
2058,28,SE,Sergipe,2270043,283646,1358269,791099,628128,192986,0.124951818093314,0.598345053375641,0.348495160664357,0.276703128531045,0.0850142486287705,-0.471676397897058,82.3565298817253,26.0553273975949,1.45645157219912,23.7301493016804,66.1842486141531,89.9143979158335,278.903633402199,46.8291428840775,49.0384703345531
2059,28,SE,Sergipe,2258678,279895,1342727,798973,636056,199378,0.123919832751725,0.594474732564801,0.353734795309469,0.281605434683474,0.0882719891901369,-0.500651309248323,82.4927572079411,26.1180565561086,1.45927058496859,23.7237351776981,67.7204804163382,91.4442155940363,285.454545454545,47.0840704164117,49.3502192242833
2060,28,SE,Sergipe,2246716,276126,1327003,806089,643587,205946,0.122902049035125,0.590641184733629,0.358785445067378,0.286456766231246,0.0916653462208842,-0.529601829034509,82.6268184299165,26.1796392215454,1.46210704508709,23.7119590279442,69.2218383668198,92.9337973947639,291.927960423864,47.3319867753646,49.6572534500168
2061,28,SE,Sergipe,2234178,272366,1311130,811901,650682,212484,0.121908818366307,0.586851181955959,0.363400319938698,0.291239999677734,0.0951061195661223,-0.558058962503494,82.7587257959908,26.240044607844,1.46495876304963,23.6858330775164,70.6055512122242,94.2913842897407,298.091905744476,47.5723187677974,49.9603676048248
2062,28,SE,Sergipe,2221107,268645,1295155,816509,657307,218847,0.120950949233873,0.583112384950387,0.36761353685347,0.29593666581574,0.0985305975803957,-0.585047386555593,82.8885505309287,26.2993259442555,1.46782386562775,23.6493059131848,71.8787661109218,95.5280720241066,303.936049433267,47.8045821295417,50.2569489115347
2063,28,SE,Sergipe,2207516,264976,1279089,820126,663451,225005,0.120033558080666,0.579424565892161,0.371515314045289,0.300541876027173,0.101926781051644,-0.611902083060389,83.0162895563104,26.3574981776958,1.47070074686973,23.6076884286903,73.0680479751678,96.6757364038581,309.509540486686,48.0285094196373,50.5430874785592
2064,28,SE,Sergipe,2193417,261369,1262950,823013,669098,230927,0.119160652078469,0.575791105840795,0.375219577490281,0.305048242080735,0.105281850190821,-0.638681667539442,83.1419879127499,26.4146065638607,1.47358802686276,23.5672453980262,74.2098310693531,97.7770764673793,314.885468437343,48.2439248897952,50.8226004293162
2065,28,SE,Sergipe,2178835,257834,1246955,825365,674046,236496,0.118335716105166,0.572303547538019,0.378810235745249,0.309360736356815,0.108542409131485,-0.664807467070783,83.2656476898028,26.4706486154792,1.47648451702876,23.5328156431516,75.3320445841502,98.8648602273018,320.114880116664,48.4505077254588,51.1016222677596
2066,28,SE,Sergipe,2163793,254388,1231634,827915,677771,241544,0.117565774544977,0.569201397730744,0.382622090005837,0.313232827724279,0.11162990175123,-0.690368935692698,83.3872390994453,26.5256377020184,1.47938919091802,23.521992806221,76.5531812591887,100.07517406541,325.453637750208,48.6477639034788,51.3871676960258
2067,28,SE,Sergipe,2148319,251034,1216908,829590,680377,245990,0.11685136145982,0.566446603134823,0.386157735420112,0.316702035405356,0.114503479231902,-0.715133101918719,83.5067992686598,26.5795798406775,1.48230115962686,23.5117706835754,77.6991556577487,101.210926341324,330.469179473697,48.8354480875512,51.660100311311
2068,28,SE,Sergipe,2132440,247801,1202570,830746,682069,249759,0.116205379752771,0.563940837725798,0.389575322166157,0.319853782521431,0.117123576747763,-0.739136040783517,83.6243820320586,26.6325201148892,1.48521965110343,23.512918294362,78.8264083735256,102.339326667888,335.247234676212,49.0129522987751,51.9147950341315
2069,28,SE,Sergipe,2116183,244702,1188362,831388,683119,252904,0.115633666842612,0.561559184626282,0.392871504969088,0.322807148531105,0.119509513118667,-0.762366115810997,83.7400180639923,26.6845070420483,1.4881439927217,23.526934610655,79.9340059013954,103.46094051205,339.755294194571,49.1801876302758,52.1508862105636
2070,28,SE,Sergipe,2099567,241740,1174107,830816,683720,255556,0.115138026078711,0.559213876003957,0.395708257940804,0.325648097917332,0.121718430514482,-0.785187292403355,83.8537494571768,26.735591675687,1.49107359660202,23.5382094252155,80.8965045165047,104.43471394172,343.681641432945,49.3371900015575,52.4022235969344
2000,29,BA,Bahia,13220667,4241213,8187437,1121397,792017,186751,0.320801741697299,0.61929076649461,0.0848215146784954,0.0599074918080911,0.0141256866994683,,70.2440728726832,20.7441409115016,2.44069168709833,53.9727950560807,14.2706651275245,68.2434601836052,26.4404782311098,27.1834913472974,23.1502961041899
2001,29,BA,Bahia,13339902,4180594,8349404,1147248,809904,190931,0.313390158338495,0.625896951866663,0.0860012314933048,0.0607128897948426,0.0143127738119815,0.901883392116298,70.7531450494978,20.862803237971,2.23942223607511,52.1787655109922,14.319014086265,66.4977795972571,27.4422247173488,27.4641231997057,23.5592690550613
2002,29,BA,Bahia,13453049,4121136,8502329,1173839,829584,195191,0.306334720106944,0.632000151043827,0.0872544952449069,0.0616651288492296,0.014509052929191,0.848184641836203,71.2269444444021,20.9965673270214,2.1985537206634,50.5160409184815,14.3886780139528,64.9047189324343,28.4833841930963,27.7592086373877,23.9847620367734
2003,29,BA,Bahia,13561082,4064801,8645526,1201707,850755,199709,0.299740168225515,0.637524793375632,0.0886143893238017,0.0627350383988534,0.0147266272705968,0.8030372891676849,71.607432160827,21.156672137349,2.13294984695299,49.0055426595748,14.4878688164094,63.4934114759842,29.5637351004391,28.0672966213168,24.4428402071032
2004,29,BA,Bahia,13665384,4012024,8780249,1231810,873111,204706,0.293590286229791,0.642517546524854,0.0901408990775524,0.0638921672453551,0.0149798937227084,0.769127419183802,72.2586259639406,21.4088939092985,2.05132013971574,47.6399712641972,14.6268798499089,62.2668511141061,30.702956911524,28.387339792281,24.9114492769674
2005,29,BA,Bahia,13766504,3961448,8908630,1264787,896426,210280,0.287759913482755,0.647123627029782,0.0918742332839187,0.0651164594874632,0.0152747567574164,0.739971888093294,72.7403910293048,21.6261037501378,1.98984998008457,46.3855178332205,14.8096857370652,61.1952035702857,31.9273911963504,28.7181879291939,25.4019235928929
2006,29,BA,Bahia,13861288,3907299,9033323,1301026,920666,216436,0.281885709322251,0.651694344710246,0.0938603973887564,0.0664199459675032,0.015614421978679,0.688511767402966,73.2253863561611,21.9207878211192,1.89148124421599,45.1556189480991,15.0356126566125,60.1912316047116,33.2973238034765,29.065733357535,25.9068258156508
2007,29,BA,Bahia,13950172,3848486,9155668,1340331,946018,223040,0.275873731162598,0.656312194573658,0.0960798906278718,0.0678140742637438,0.0159883333338112,0.641239111401481,73.4761809558741,22.0857845298919,1.85958769568018,43.9256941420591,15.2982158581635,59.2239100002226,34.8274880043737,29.4268376762666,26.4305961713089
2008,29,BA,Bahia,14037211,3789303,9275275,1382100,972633,229772,0.269947000155515,0.660763380987861,0.0984597296428756,0.0692896188566233,0.0163687786697799,0.623927790997847,73.7492850507466,22.2461408395872,1.83474457628366,42.7406390934701,15.5891036665806,58.3297427600507,36.4737261707496,29.7903806532508,26.9560183818101
2009,29,BA,Bahia,14121771,3729474,9391423,1425621,1000874,236325,0.264093929861913,0.665031531809998,0.100951998159438,0.0708745383280893,0.0167347990560107,0.602398866840437,73.8342459995677,22.293766787739,1.78845250971279,41.5926035467324,15.8991024098562,57.4917059565886,38.2257926989168,30.1572372190429,27.488341082388
2010,29,BA,Bahia,14187523,3664544,9492448,1469983,1030531,242199,0.258293431489063,0.669070140009641,0.103610968595434,0.0726364285012965,0.0170712674791787,0.465607323614003,73.936489796679,22.2159452672889,1.73028046352828,40.4787983999993,16.2375306473128,56.7163290473121,40.1136676214012,30.5365256500377,28.0338883532117
2011,29,BA,Bahia,14237459,3596330,9578986,1515396,1062143,247570,0.252596337590858,0.672801656531548,0.106437251197703,0.0746020058775937,0.0173886365537558,0.351971235570869,74.2101880407712,22.3637282311313,1.72458172909089,39.408669966566,16.605745532989,56.0144154995549,42.1372899594865,30.9237470675069,28.5920163678175
2012,29,BA,Bahia,14292856,3529056,9667449,1562901,1096351,253122,0.246910484510583,0.676383292464431,0.1093484045456,0.0767062230249854,0.0177096865734882,0.389093306607591,74.5093740645964,22.5314962830456,1.70197481223776,38.3555563429182,16.9863944816697,55.3419508245879,44.2866590952368,31.3084714489532,29.1454245022019
2013,29,BA,Bahia,14351030,3459625,9758643,1612826,1132762,259134,0.241071546780963,0.679996000287087,0.112383989163147,0.0789324529319498,0.0180568224022945,0.407014525298521,74.7045581938838,22.6193976034564,1.65108207688042,37.2861512522553,17.3822521746056,54.6684034268609,46.6185207934386,31.6965225492526,29.7007207022577
2014,29,BA,Bahia,14409611,3390444,9848664,1665279,1170503,265728,0.235290459957594,0.683478825347888,0.11556724189154,0.0812307146945188,0.0184410252296193,0.408200665736191,74.9119267997298,22.6144932921287,1.66665180015089,36.2463608715435,17.8030675586451,54.0494284301886,49.1168413340554,32.0826603854885,30.2538829128913
2015,29,BA,Bahia,14470447,3329460,9931914,1720372,1209073,273039,0.230086879831701,0.686358479458167,0.118888656307576,0.0835546407101315,0.0188687329423894,0.422190439422687,74.9851552586051,22.5937870338299,1.71263632075294,35.3422786091991,18.2617801491728,53.6040587583719,51.6712019366504,32.4545355095112,30.7944703145435
2016,29,BA,Bahia,14527076,3273440,10005219,1778217,1248417,281280,0.22533371478197,0.688729032600917,0.122407083159749,0.085937252617113,0.0193624649585367,0.391342437452002,75.0302846894356,22.6174351546055,1.64376572574086,34.5466517100721,18.7666318502644,53.3132835603365,54.3225780829953,32.8256703551355,31.333689220878
2017,29,BA,Bahia,14578692,3221291,10068235,1839121,1289166,290531,0.220958848708787,0.690613053626485,0.126151303560018,0.0884280976647288,0.0199284682055153,0.355308941730592,75.2648821087649,22.753469740163,1.68566471747708,33.8432048647445,19.3219888467244,53.1651937114689,57.0926687467851,33.1998718403544,31.8747115590481
2018,29,BA,Bahia,14632652,3178502,10122593,1902780,1331557,300349,0.217219817706319,0.69178116174703,0.130036578468483,0.0909990205466514,0.0205259443059262,0.370129226956717,75.3874222317555,22.7033591767146,1.70647210843952,33.277969547824,19.9215400513225,53.1995095991465,59.8640491652986,33.5610460769517,32.3990239191681
2019,29,BA,Bahia,14693250,3138849,10178411,1968802,1375990,310136,0.213625236077791,0.692727000493424,0.133993636533783,0.0936477634287853,0.0211073792387661,0.4141286213873,75.6295506309863,22.7419019327336,1.6494176607556,32.7454653590245,20.5391650537436,53.2846304127682,62.7236926656873,33.9158522450785,32.9077525617446
2020,29,BA,Bahia,14748551,3095653,10232542,2034004,1420356,318715,0.209895399215828,0.693799818029581,0.137912124384287,0.0963047827545906,0.021609919510059,0.376370101917556,74.3659796130633,21.8537923160059,1.59079630390565,32.1830451609094,21.1459238452986,53.328969006208,65.705167859576,34.2687324334438,33.3978727615341
2021,29,BA,Bahia,14788270,3053181,10272353,2096179,1462736,325075,0.206459646733526,0.694628445382726,0.141746059545843,0.0989119078837484,0.0219819492070404,0.269307812001318,73.4021634152498,21.3941832490414,1.57718702655602,31.6755836500185,21.7470543868549,53.4226380368735,68.6555759386686,34.6122898080709,33.8736562577257
2022,29,BA,Bahia,14811339,3007344,10296708,2160634,1507287,330843,0.203043357524934,0.695190893949561,0.145877020301811,0.101765748525505,0.0223371431846911,0.155995258404129,74.7373303297586,22.0282415827697,1.49432994789472,31.1856416035861,22.4054040909596,53.5910456945457,71.8452561462872,34.9756611471792,34.3640100415972
2023,29,BA,Bahia,14828806,2953906,10316009,2232772,1558891,338953,0.199200529024387,0.695673609864476,0.15056991102318,0.105125861111137,0.0228577405355495,0.117929918422632,75.5813735788575,22.8093560660097,1.46726989148434,30.635415750548,23.156423561272,53.79183931182,75.5871039904452,35.3736250915954,34.8869579462839
2024,29,BA,Bahia,14850513,2900328,10334055,2310505,1616130,350135,0.195301536047947,0.695871920384164,0.155584187563083,0.108826543567889,0.0235772999895694,0.146384004214495,75.810482244766,22.9183723656036,1.45969374179252,30.087388792989,23.9686898320276,54.0560786250166,79.663575981751,35.7820445664066,35.4018187560047
